filename,width,height,class,xmin,ymin,xmax,ymax
b0f3d66c8be13f5f6aa25b67a06bdcfa_jpg.rf.e2479f30377a357d8c2d24488c666a98.jpg,416,416,white-pawn,116,67,136,111
b0f3d66c8be13f5f6aa25b67a06bdcfa_jpg.rf.e2479f30377a357d8c2d24488c666a98.jpg,416,416,white-pawn,97,231,122,278
b0f3d66c8be13f5f6aa25b67a06bdcfa_jpg.rf.e2479f30377a357d8c2d24488c666a98.jpg,416,416,white-pawn,117,4,138,46
b0f3d66c8be13f5f6aa25b67a06bdcfa_jpg.rf.e2479f30377a357d8c2d24488c666a98.jpg,416,416,white-rook,83,3,109,45
b0f3d66c8be13f5f6aa25b67a06bdcfa_jpg.rf.e2479f30377a357d8c2d24488c666a98.jpg,416,416,white-rook,252,279,281,341
998222d9c93f1640829d4f0032dbf3e8_jpg.rf.e6970890732ecad792fc36f8d5644d5f.jpg,416,416,white-knight,131,68,155,124
22e74efb18b2d88fba63d25a61bf5f97_jpg.rf.e472c82b49f6f6da28b302bda8ecc4d4.jpg,416,416,black-king,77,79,113,170
22e74efb18b2d88fba63d25a61bf5f97_jpg.rf.e472c82b49f6f6da28b302bda8ecc4d4.jpg,416,416,black-rook,167,9,191,64
22e74efb18b2d88fba63d25a61bf5f97_jpg.rf.e472c82b49f6f6da28b302bda8ecc4d4.jpg,416,416,black-bishop,189,65,218,130
22e74efb18b2d88fba63d25a61bf5f97_jpg.rf.e472c82b49f6f6da28b302bda8ecc4d4.jpg,416,416,black-pawn,119,119,142,168
22e74efb18b2d88fba63d25a61bf5f97_jpg.rf.e472c82b49f6f6da28b302bda8ecc4d4.jpg,416,416,black-pawn,148,201,173,253
22e74efb18b2d88fba63d25a61bf5f97_jpg.rf.e472c82b49f6f6da28b302bda8ecc4d4.jpg,416,416,black-pawn,174,251,199,304
22e74efb18b2d88fba63d25a61bf5f97_jpg.rf.e472c82b49f6f6da28b302bda8ecc4d4.jpg,416,416,black-pawn,229,52,254,102
22e74efb18b2d88fba63d25a61bf5f97_jpg.rf.e472c82b49f6f6da28b302bda8ecc4d4.jpg,416,416,black-knight,254,152,285,217
22e74efb18b2d88fba63d25a61bf5f97_jpg.rf.e472c82b49f6f6da28b302bda8ecc4d4.jpg,416,416,black-knight,297,234,329,302
22e74efb18b2d88fba63d25a61bf5f97_jpg.rf.e472c82b49f6f6da28b302bda8ecc4d4.jpg,416,416,white-knight,300,297,333,362
22e74efb18b2d88fba63d25a61bf5f97_jpg.rf.e472c82b49f6f6da28b302bda8ecc4d4.jpg,416,416,white-rook,321,12,349,66
22e74efb18b2d88fba63d25a61bf5f97_jpg.rf.e472c82b49f6f6da28b302bda8ecc4d4.jpg,416,416,white-queen,258,25,286,100
22e74efb18b2d88fba63d25a61bf5f97_jpg.rf.e472c82b49f6f6da28b302bda8ecc4d4.jpg,416,416,white-king,329,86,365,172
22e74efb18b2d88fba63d25a61bf5f97_jpg.rf.e472c82b49f6f6da28b302bda8ecc4d4.jpg,416,416,white-bishop,219,146,245,212
22e74efb18b2d88fba63d25a61bf5f97_jpg.rf.e472c82b49f6f6da28b302bda8ecc4d4.jpg,416,416,white-pawn,259,114,281,162
22e74efb18b2d88fba63d25a61bf5f97_jpg.rf.e472c82b49f6f6da28b302bda8ecc4d4.jpg,416,416,white-pawn,290,48,314,94
22e74efb18b2d88fba63d25a61bf5f97_jpg.rf.e472c82b49f6f6da28b302bda8ecc4d4.jpg,416,416,white-pawn,294,117,319,168
22e74efb18b2d88fba63d25a61bf5f97_jpg.rf.e472c82b49f6f6da28b302bda8ecc4d4.jpg,416,416,white-pawn,253,210,282,262
76e118acf05a8ebe06957f8882cc06aa_jpg.rf.e5dba6cdbb0e4b9636bb1a7b2eefdd5c.jpg,416,416,black-king,176,293,208,381
IMG_0291_JPG.rf.df9096730aa1a08ad2999bcd27d3ce48.jpg,416,416,black-king,66,75,106,162
IMG_0291_JPG.rf.df9096730aa1a08ad2999bcd27d3ce48.jpg,416,416,white-rook,221,102,250,161
IMG_0291_JPG.rf.df9096730aa1a08ad2999bcd27d3ce48.jpg,416,416,white-bishop,216,140,247,204
IMG_0291_JPG.rf.df9096730aa1a08ad2999bcd27d3ce48.jpg,416,416,white-king,333,114,372,208
IMG_0291_JPG.rf.df9096730aa1a08ad2999bcd27d3ce48.jpg,416,416,black-rook,296,27,323,86
IMG_0291_JPG.rf.df9096730aa1a08ad2999bcd27d3ce48.jpg,416,416,white-pawn,300,106,325,155
IMG_0291_JPG.rf.df9096730aa1a08ad2999bcd27d3ce48.jpg,416,416,white-pawn,253,202,282,256
IMG_0291_JPG.rf.df9096730aa1a08ad2999bcd27d3ce48.jpg,416,416,black-pawn,261,151,285,200
IMG_0291_JPG.rf.df9096730aa1a08ad2999bcd27d3ce48.jpg,416,416,black-pawn,155,106,178,157
IMG_0291_JPG.rf.df9096730aa1a08ad2999bcd27d3ce48.jpg,416,416,black-pawn,171,246,198,300
9962a4d44388b9008aa0f466e4f4052c_jpg.rf.e631892cbc08c42fce1df2203b2a0320.jpg,416,416,black-queen,250,69,283,149
9962a4d44388b9008aa0f466e4f4052c_jpg.rf.e631892cbc08c42fce1df2203b2a0320.jpg,416,416,black-king,342,150,382,244
9962a4d44388b9008aa0f466e4f4052c_jpg.rf.e631892cbc08c42fce1df2203b2a0320.jpg,416,416,black-rook,359,276,397,343
9962a4d44388b9008aa0f466e4f4052c_jpg.rf.e631892cbc08c42fce1df2203b2a0320.jpg,416,416,black-pawn,300,136,323,187
9962a4d44388b9008aa0f466e4f4052c_jpg.rf.e631892cbc08c42fce1df2203b2a0320.jpg,416,416,black-pawn,288,58,313,104
9962a4d44388b9008aa0f466e4f4052c_jpg.rf.e631892cbc08c42fce1df2203b2a0320.jpg,416,416,black-pawn,284,21,306,67
9962a4d44388b9008aa0f466e4f4052c_jpg.rf.e631892cbc08c42fce1df2203b2a0320.jpg,416,416,black-pawn,219,3,240,31
9962a4d44388b9008aa0f466e4f4052c_jpg.rf.e631892cbc08c42fce1df2203b2a0320.jpg,416,416,black-pawn,217,88,241,140
9962a4d44388b9008aa0f466e4f4052c_jpg.rf.e631892cbc08c42fce1df2203b2a0320.jpg,416,416,black-pawn,266,179,294,233
9962a4d44388b9008aa0f466e4f4052c_jpg.rf.e631892cbc08c42fce1df2203b2a0320.jpg,416,416,black-knight,181,124,211,186
9962a4d44388b9008aa0f466e4f4052c_jpg.rf.e631892cbc08c42fce1df2203b2a0320.jpg,416,416,white-rook,74,1,102,27
9962a4d44388b9008aa0f466e4f4052c_jpg.rf.e631892cbc08c42fce1df2203b2a0320.jpg,416,416,white-rook,100,281,131,343
9962a4d44388b9008aa0f466e4f4052c_jpg.rf.e631892cbc08c42fce1df2203b2a0320.jpg,416,416,white-king,100,98,136,189
9962a4d44388b9008aa0f466e4f4052c_jpg.rf.e631892cbc08c42fce1df2203b2a0320.jpg,416,416,white-knight,212,7,237,72
9962a4d44388b9008aa0f466e4f4052c_jpg.rf.e631892cbc08c42fce1df2203b2a0320.jpg,416,416,white-knight,56,216,92,281
9962a4d44388b9008aa0f466e4f4052c_jpg.rf.e631892cbc08c42fce1df2203b2a0320.jpg,416,416,white-bishop,184,218,213,281
9962a4d44388b9008aa0f466e4f4052c_jpg.rf.e631892cbc08c42fce1df2203b2a0320.jpg,416,416,white-queen,145,68,175,149
9962a4d44388b9008aa0f466e4f4052c_jpg.rf.e631892cbc08c42fce1df2203b2a0320.jpg,416,416,white-pawn,181,90,205,137
9962a4d44388b9008aa0f466e4f4052c_jpg.rf.e631892cbc08c42fce1df2203b2a0320.jpg,416,416,white-pawn,111,1,136,27
9962a4d44388b9008aa0f466e4f4052c_jpg.rf.e631892cbc08c42fce1df2203b2a0320.jpg,416,416,white-pawn,114,50,137,99
9962a4d44388b9008aa0f466e4f4052c_jpg.rf.e631892cbc08c42fce1df2203b2a0320.jpg,416,416,white-pawn,103,229,131,281
9962a4d44388b9008aa0f466e4f4052c_jpg.rf.e631892cbc08c42fce1df2203b2a0320.jpg,416,416,white-pawn,187,284,217,337
fc9d7bc0453cb3324406401c00224d30_jpg.rf.e9e48a12d9bcbcb2a03df0571e7617b6.jpg,416,416,white-knight,225,214,252,270
9d776e74e90c4f8092b060dd7567e2f8_jpg.rf.e56c4f14986b14ecae9d9693766bbb09.jpg,416,416,black-king,85,200,124,286
9d776e74e90c4f8092b060dd7567e2f8_jpg.rf.e56c4f14986b14ecae9d9693766bbb09.jpg,416,416,black-rook,37,274,69,335
9d776e74e90c4f8092b060dd7567e2f8_jpg.rf.e56c4f14986b14ecae9d9693766bbb09.jpg,416,416,white-rook,125,265,155,326
9d776e74e90c4f8092b060dd7567e2f8_jpg.rf.e56c4f14986b14ecae9d9693766bbb09.jpg,416,416,white-knight,189,8,212,68
9d776e74e90c4f8092b060dd7567e2f8_jpg.rf.e56c4f14986b14ecae9d9693766bbb09.jpg,416,416,black-queen,145,70,177,147
9d776e74e90c4f8092b060dd7567e2f8_jpg.rf.e56c4f14986b14ecae9d9693766bbb09.jpg,416,416,black-pawn,117,59,137,103
9d776e74e90c4f8092b060dd7567e2f8_jpg.rf.e56c4f14986b14ecae9d9693766bbb09.jpg,416,416,black-pawn,104,136,129,181
9d776e74e90c4f8092b060dd7567e2f8_jpg.rf.e56c4f14986b14ecae9d9693766bbb09.jpg,416,416,black-pawn,137,178,161,225
9d776e74e90c4f8092b060dd7567e2f8_jpg.rf.e56c4f14986b14ecae9d9693766bbb09.jpg,416,416,black-pawn,184,88,206,135
9d776e74e90c4f8092b060dd7567e2f8_jpg.rf.e56c4f14986b14ecae9d9693766bbb09.jpg,416,416,black-knight,214,121,243,180
9d776e74e90c4f8092b060dd7567e2f8_jpg.rf.e56c4f14986b14ecae9d9693766bbb09.jpg,416,416,white-pawn,220,88,242,132
9d776e74e90c4f8092b060dd7567e2f8_jpg.rf.e56c4f14986b14ecae9d9693766bbb09.jpg,416,416,white-queen,247,67,280,142
9d776e74e90c4f8092b060dd7567e2f8_jpg.rf.e56c4f14986b14ecae9d9693766bbb09.jpg,416,416,white-king,288,93,321,178
9d776e74e90c4f8092b060dd7567e2f8_jpg.rf.e56c4f14986b14ecae9d9693766bbb09.jpg,416,416,white-rook,317,0,344,24
9d776e74e90c4f8092b060dd7567e2f8_jpg.rf.e56c4f14986b14ecae9d9693766bbb09.jpg,416,416,white-pawn,286,0,308,23
9d776e74e90c4f8092b060dd7567e2f8_jpg.rf.e56c4f14986b14ecae9d9693766bbb09.jpg,416,416,white-pawn,285,47,308,92
9d776e74e90c4f8092b060dd7567e2f8_jpg.rf.e56c4f14986b14ecae9d9693766bbb09.jpg,416,416,white-pawn,293,218,320,267
97aeb1f9b745a929e9ac0848acb53a1a_jpg.rf.e56d342ac870ddbd53d31ee88c69f1be.jpg,416,416,black-queen,245,73,279,151
97aeb1f9b745a929e9ac0848acb53a1a_jpg.rf.e56d342ac870ddbd53d31ee88c69f1be.jpg,416,416,black-king,328,96,368,187
97aeb1f9b745a929e9ac0848acb53a1a_jpg.rf.e56d342ac870ddbd53d31ee88c69f1be.jpg,416,416,black-rook,356,265,392,334
97aeb1f9b745a929e9ac0848acb53a1a_jpg.rf.e56d342ac870ddbd53d31ee88c69f1be.jpg,416,416,black-rook,243,0,268,32
97aeb1f9b745a929e9ac0848acb53a1a_jpg.rf.e56d342ac870ddbd53d31ee88c69f1be.jpg,416,416,black-knight,244,10,273,68
97aeb1f9b745a929e9ac0848acb53a1a_jpg.rf.e56d342ac870ddbd53d31ee88c69f1be.jpg,416,416,black-knight,179,124,210,188
97aeb1f9b745a929e9ac0848acb53a1a_jpg.rf.e56d342ac870ddbd53d31ee88c69f1be.jpg,416,416,black-pawn,282,21,303,66
97aeb1f9b745a929e9ac0848acb53a1a_jpg.rf.e56d342ac870ddbd53d31ee88c69f1be.jpg,416,416,black-pawn,287,56,309,104
97aeb1f9b745a929e9ac0848acb53a1a_jpg.rf.e56d342ac870ddbd53d31ee88c69f1be.jpg,416,416,black-pawn,297,130,321,184
97aeb1f9b745a929e9ac0848acb53a1a_jpg.rf.e56d342ac870ddbd53d31ee88c69f1be.jpg,416,416,black-pawn,264,178,290,228
97aeb1f9b745a929e9ac0848acb53a1a_jpg.rf.e56d342ac870ddbd53d31ee88c69f1be.jpg,416,416,black-pawn,215,91,239,138
97aeb1f9b745a929e9ac0848acb53a1a_jpg.rf.e56d342ac870ddbd53d31ee88c69f1be.jpg,416,416,black-pawn,215,0,239,35
97aeb1f9b745a929e9ac0848acb53a1a_jpg.rf.e56d342ac870ddbd53d31ee88c69f1be.jpg,416,416,white-queen,140,75,175,152
97aeb1f9b745a929e9ac0848acb53a1a_jpg.rf.e56d342ac870ddbd53d31ee88c69f1be.jpg,416,416,white-bishop,97,119,128,187
97aeb1f9b745a929e9ac0848acb53a1a_jpg.rf.e56d342ac870ddbd53d31ee88c69f1be.jpg,416,416,white-rook,144,36,172,98
97aeb1f9b745a929e9ac0848acb53a1a_jpg.rf.e56d342ac870ddbd53d31ee88c69f1be.jpg,416,416,white-rook,55,218,90,288
97aeb1f9b745a929e9ac0848acb53a1a_jpg.rf.e56d342ac870ddbd53d31ee88c69f1be.jpg,416,416,white-king,53,102,90,195
97aeb1f9b745a929e9ac0848acb53a1a_jpg.rf.e56d342ac870ddbd53d31ee88c69f1be.jpg,416,416,white-rook,71,0,101,34
97aeb1f9b745a929e9ac0848acb53a1a_jpg.rf.e56d342ac870ddbd53d31ee88c69f1be.jpg,416,416,white-rook,94,282,130,346
97aeb1f9b745a929e9ac0848acb53a1a_jpg.rf.e56d342ac870ddbd53d31ee88c69f1be.jpg,416,416,white-pawn,109,0,132,32
97aeb1f9b745a929e9ac0848acb53a1a_jpg.rf.e56d342ac870ddbd53d31ee88c69f1be.jpg,416,416,white-pawn,103,231,129,284
97aeb1f9b745a929e9ac0848acb53a1a_jpg.rf.e56d342ac870ddbd53d31ee88c69f1be.jpg,416,416,white-pawn,112,55,137,106
97aeb1f9b745a929e9ac0848acb53a1a_jpg.rf.e56d342ac870ddbd53d31ee88c69f1be.jpg,416,416,white-pawn,179,91,203,140
97aeb1f9b745a929e9ac0848acb53a1a_jpg.rf.e56d342ac870ddbd53d31ee88c69f1be.jpg,416,416,white-pawn,186,282,212,337
8dd12470c30e3b265e8933a6fee7ad28_jpg.rf.e9434facbc330f439a3f33d614e18cb8.jpg,416,416,white-knight,207,0,230,48
285d7c487a4e20ad832a74acb527b77f_jpg.rf.df00faf5828d265a002f42c16f6aab0a.jpg,416,416,white-king,327,122,366,209
285d7c487a4e20ad832a74acb527b77f_jpg.rf.df00faf5828d265a002f42c16f6aab0a.jpg,416,416,white-pawn,251,209,277,258
285d7c487a4e20ad832a74acb527b77f_jpg.rf.df00faf5828d265a002f42c16f6aab0a.jpg,416,416,white-pawn,294,116,320,163
285d7c487a4e20ad832a74acb527b77f_jpg.rf.df00faf5828d265a002f42c16f6aab0a.jpg,416,416,black-pawn,256,158,280,207
285d7c487a4e20ad832a74acb527b77f_jpg.rf.df00faf5828d265a002f42c16f6aab0a.jpg,416,416,black-pawn,172,251,199,303
285d7c487a4e20ad832a74acb527b77f_jpg.rf.df00faf5828d265a002f42c16f6aab0a.jpg,416,416,black-pawn,156,115,177,165
285d7c487a4e20ad832a74acb527b77f_jpg.rf.df00faf5828d265a002f42c16f6aab0a.jpg,416,416,black-king,106,91,139,172
285d7c487a4e20ad832a74acb527b77f_jpg.rf.df00faf5828d265a002f42c16f6aab0a.jpg,416,416,white-rook,91,40,116,93
b79ae5b70de58089ead6e32b235e30d3_jpg.rf.df8a88cab326fc33376d82c562d0b45f.jpg,416,416,black-king,81,77,117,166
b79ae5b70de58089ead6e32b235e30d3_jpg.rf.df8a88cab326fc33376d82c562d0b45f.jpg,416,416,black-bishop,158,31,180,91
b79ae5b70de58089ead6e32b235e30d3_jpg.rf.df8a88cab326fc33376d82c562d0b45f.jpg,416,416,black-rook,166,0,193,55
b79ae5b70de58089ead6e32b235e30d3_jpg.rf.df8a88cab326fc33376d82c562d0b45f.jpg,416,416,black-rook,188,144,219,210
b79ae5b70de58089ead6e32b235e30d3_jpg.rf.df8a88cab326fc33376d82c562d0b45f.jpg,416,416,black-pawn,123,114,148,163
b79ae5b70de58089ead6e32b235e30d3_jpg.rf.df8a88cab326fc33376d82c562d0b45f.jpg,416,416,black-pawn,101,296,127,348
b79ae5b70de58089ead6e32b235e30d3_jpg.rf.df8a88cab326fc33376d82c562d0b45f.jpg,416,416,black-pawn,182,248,210,301
b79ae5b70de58089ead6e32b235e30d3_jpg.rf.df8a88cab326fc33376d82c562d0b45f.jpg,416,416,black-pawn,156,192,181,246
b79ae5b70de58089ead6e32b235e30d3_jpg.rf.df8a88cab326fc33376d82c562d0b45f.jpg,416,416,black-pawn,234,46,256,91
b79ae5b70de58089ead6e32b235e30d3_jpg.rf.df8a88cab326fc33376d82c562d0b45f.jpg,416,416,black-pawn,201,45,226,90
b79ae5b70de58089ead6e32b235e30d3_jpg.rf.df8a88cab326fc33376d82c562d0b45f.jpg,416,416,black-knight,156,103,185,167
b79ae5b70de58089ead6e32b235e30d3_jpg.rf.df8a88cab326fc33376d82c562d0b45f.jpg,416,416,black-knight,224,284,255,353
b79ae5b70de58089ead6e32b235e30d3_jpg.rf.df8a88cab326fc33376d82c562d0b45f.jpg,416,416,white-queen,259,15,289,92
b79ae5b70de58089ead6e32b235e30d3_jpg.rf.df8a88cab326fc33376d82c562d0b45f.jpg,416,416,white-knight,308,288,346,356
b79ae5b70de58089ead6e32b235e30d3_jpg.rf.df8a88cab326fc33376d82c562d0b45f.jpg,416,416,white-rook,322,1,350,55
b79ae5b70de58089ead6e32b235e30d3_jpg.rf.df8a88cab326fc33376d82c562d0b45f.jpg,416,416,white-bishop,258,139,288,205
b79ae5b70de58089ead6e32b235e30d3_jpg.rf.df8a88cab326fc33376d82c562d0b45f.jpg,416,416,white-bishop,326,20,354,88
b79ae5b70de58089ead6e32b235e30d3_jpg.rf.df8a88cab326fc33376d82c562d0b45f.jpg,416,416,white-king,334,118,375,205
b79ae5b70de58089ead6e32b235e30d3_jpg.rf.df8a88cab326fc33376d82c562d0b45f.jpg,416,416,white-pawn,233,5,258,52
b79ae5b70de58089ead6e32b235e30d3_jpg.rf.df8a88cab326fc33376d82c562d0b45f.jpg,416,416,white-pawn,292,37,317,86
b79ae5b70de58089ead6e32b235e30d3_jpg.rf.df8a88cab326fc33376d82c562d0b45f.jpg,416,416,white-pawn,302,108,324,156
b79ae5b70de58089ead6e32b235e30d3_jpg.rf.df8a88cab326fc33376d82c562d0b45f.jpg,416,416,white-pawn,300,150,326,200
b79ae5b70de58089ead6e32b235e30d3_jpg.rf.df8a88cab326fc33376d82c562d0b45f.jpg,416,416,white-pawn,260,200,288,253
d079f4e77b2445abceca7534356db743_jpg.rf.e7fc6fdfea0d14dc4c82a6068b9e4159.jpg,416,416,black-pawn,177,316,200,364
a932287da44b9dfacd0d16a5c1d27923_jpg.rf.e6af160c98e230c8130c17ccd6787efa.jpg,416,416,white-knight,55,310,86,376
f587402be410b424bcbbac06e1dc6162_jpg.rf.e827e0b68851bce5ae35b7bc5e7c0c4e.jpg,416,416,black-knight,45,295,73,357
1a8a4abcba7c4ead35c01f05b9fae8e5_jpg.rf.e7ce7cfefb2970bf066ee8409dafc31f.jpg,416,416,black-rook,48,304,80,363
1a8a4abcba7c4ead35c01f05b9fae8e5_jpg.rf.e7ce7cfefb2970bf066ee8409dafc31f.jpg,416,416,black-rook,104,2,128,48
1a8a4abcba7c4ead35c01f05b9fae8e5_jpg.rf.e7ce7cfefb2970bf066ee8409dafc31f.jpg,416,416,black-queen,114,133,142,209
1a8a4abcba7c4ead35c01f05b9fae8e5_jpg.rf.e7ce7cfefb2970bf066ee8409dafc31f.jpg,416,416,black-king,81,76,116,162
1a8a4abcba7c4ead35c01f05b9fae8e5_jpg.rf.e7ce7cfefb2970bf066ee8409dafc31f.jpg,416,416,black-knight,64,198,95,257
1a8a4abcba7c4ead35c01f05b9fae8e5_jpg.rf.e7ce7cfefb2970bf066ee8409dafc31f.jpg,416,416,black-knight,159,110,185,170
1a8a4abcba7c4ead35c01f05b9fae8e5_jpg.rf.e7ce7cfefb2970bf066ee8409dafc31f.jpg,416,416,black-bishop,100,26,124,87
1a8a4abcba7c4ead35c01f05b9fae8e5_jpg.rf.e7ce7cfefb2970bf066ee8409dafc31f.jpg,416,416,black-bishop,200,106,221,167
1a8a4abcba7c4ead35c01f05b9fae8e5_jpg.rf.e7ce7cfefb2970bf066ee8409dafc31f.jpg,416,416,black-pawn,98,310,124,361
1a8a4abcba7c4ead35c01f05b9fae8e5_jpg.rf.e7ce7cfefb2970bf066ee8409dafc31f.jpg,416,416,black-pawn,128,117,148,163
1a8a4abcba7c4ead35c01f05b9fae8e5_jpg.rf.e7ce7cfefb2970bf066ee8409dafc31f.jpg,416,416,black-pawn,176,43,195,92
1a8a4abcba7c4ead35c01f05b9fae8e5_jpg.rf.e7ce7cfefb2970bf066ee8409dafc31f.jpg,416,416,black-pawn,207,7,225,51
1a8a4abcba7c4ead35c01f05b9fae8e5_jpg.rf.e7ce7cfefb2970bf066ee8409dafc31f.jpg,416,416,black-pawn,204,83,223,129
1a8a4abcba7c4ead35c01f05b9fae8e5_jpg.rf.e7ce7cfefb2970bf066ee8409dafc31f.jpg,416,416,black-pawn,195,164,215,211
1a8a4abcba7c4ead35c01f05b9fae8e5_jpg.rf.e7ce7cfefb2970bf066ee8409dafc31f.jpg,416,416,black-pawn,165,206,186,256
1a8a4abcba7c4ead35c01f05b9fae8e5_jpg.rf.e7ce7cfefb2970bf066ee8409dafc31f.jpg,416,416,black-pawn,189,259,211,313
1a8a4abcba7c4ead35c01f05b9fae8e5_jpg.rf.e7ce7cfefb2970bf066ee8409dafc31f.jpg,416,416,white-king,352,129,385,216
1a8a4abcba7c4ead35c01f05b9fae8e5_jpg.rf.e7ce7cfefb2970bf066ee8409dafc31f.jpg,416,416,white-knight,272,108,297,168
1a8a4abcba7c4ead35c01f05b9fae8e5_jpg.rf.e7ce7cfefb2970bf066ee8409dafc31f.jpg,416,416,white-knight,354,206,385,265
1a8a4abcba7c4ead35c01f05b9fae8e5_jpg.rf.e7ce7cfefb2970bf066ee8409dafc31f.jpg,416,416,white-rook,272,305,301,368
1a8a4abcba7c4ead35c01f05b9fae8e5_jpg.rf.e7ce7cfefb2970bf066ee8409dafc31f.jpg,416,416,white-rook,341,8,364,60
1a8a4abcba7c4ead35c01f05b9fae8e5_jpg.rf.e7ce7cfefb2970bf066ee8409dafc31f.jpg,416,416,white-bishop,347,29,371,92
1a8a4abcba7c4ead35c01f05b9fae8e5_jpg.rf.e7ce7cfefb2970bf066ee8409dafc31f.jpg,416,416,white-bishop,364,257,391,320
1a8a4abcba7c4ead35c01f05b9fae8e5_jpg.rf.e7ce7cfefb2970bf066ee8409dafc31f.jpg,416,416,white-queen,304,53,334,127
1a8a4abcba7c4ead35c01f05b9fae8e5_jpg.rf.e7ce7cfefb2970bf066ee8409dafc31f.jpg,416,416,white-pawn,311,43,329,90
1a8a4abcba7c4ead35c01f05b9fae8e5_jpg.rf.e7ce7cfefb2970bf066ee8409dafc31f.jpg,416,416,white-pawn,315,119,335,165
1a8a4abcba7c4ead35c01f05b9fae8e5_jpg.rf.e7ce7cfefb2970bf066ee8409dafc31f.jpg,416,416,white-pawn,247,6,267,52
1a8a4abcba7c4ead35c01f05b9fae8e5_jpg.rf.e7ce7cfefb2970bf066ee8409dafc31f.jpg,416,416,white-pawn,246,75,266,123
1a8a4abcba7c4ead35c01f05b9fae8e5_jpg.rf.e7ce7cfefb2970bf066ee8409dafc31f.jpg,416,416,white-pawn,315,163,337,210
1a8a4abcba7c4ead35c01f05b9fae8e5_jpg.rf.e7ce7cfefb2970bf066ee8409dafc31f.jpg,416,416,white-pawn,319,264,343,313
1a8a4abcba7c4ead35c01f05b9fae8e5_jpg.rf.e7ce7cfefb2970bf066ee8409dafc31f.jpg,416,416,white-pawn,230,314,254,366
1a8a4abcba7c4ead35c01f05b9fae8e5_jpg.rf.e7ce7cfefb2970bf066ee8409dafc31f.jpg,416,416,white-pawn,239,214,261,264
b79ae5b70de58089ead6e32b235e30d3_jpg.rf.e843446cbb3275d85d46432364a2d867.jpg,416,416,black-king,310,69,348,163
b79ae5b70de58089ead6e32b235e30d3_jpg.rf.e843446cbb3275d85d46432364a2d867.jpg,416,416,black-bishop,241,20,265,84
b79ae5b70de58089ead6e32b235e30d3_jpg.rf.e843446cbb3275d85d46432364a2d867.jpg,416,416,black-rook,226,0,255,47
b79ae5b70de58089ead6e32b235e30d3_jpg.rf.e843446cbb3275d85d46432364a2d867.jpg,416,416,black-rook,200,143,233,214
b79ae5b70de58089ead6e32b235e30d3_jpg.rf.e843446cbb3275d85d46432364a2d867.jpg,416,416,black-pawn,276,109,302,161
b79ae5b70de58089ead6e32b235e30d3_jpg.rf.e843446cbb3275d85d46432364a2d867.jpg,416,416,black-pawn,301,304,329,359
b79ae5b70de58089ead6e32b235e30d3_jpg.rf.e843446cbb3275d85d46432364a2d867.jpg,416,416,black-pawn,212,254,241,310
b79ae5b70de58089ead6e32b235e30d3_jpg.rf.e843446cbb3275d85d46432364a2d867.jpg,416,416,black-pawn,242,194,268,251
b79ae5b70de58089ead6e32b235e30d3_jpg.rf.e843446cbb3275d85d46432364a2d867.jpg,416,416,black-pawn,159,39,183,87
b79ae5b70de58089ead6e32b235e30d3_jpg.rf.e843446cbb3275d85d46432364a2d867.jpg,416,416,black-pawn,192,37,218,85
b79ae5b70de58089ead6e32b235e30d3_jpg.rf.e843446cbb3275d85d46432364a2d867.jpg,416,416,black-knight,236,98,267,166
b79ae5b70de58089ead6e32b235e30d3_jpg.rf.e843446cbb3275d85d46432364a2d867.jpg,416,416,black-knight,163,294,196,368
b79ae5b70de58089ead6e32b235e30d3_jpg.rf.e843446cbb3275d85d46432364a2d867.jpg,416,416,white-queen,125,6,155,88
b79ae5b70de58089ead6e32b235e30d3_jpg.rf.e843446cbb3275d85d46432364a2d867.jpg,416,416,white-knight,67,300,107,373
b79ae5b70de58089ead6e32b235e30d3_jpg.rf.e843446cbb3275d85d46432364a2d867.jpg,416,416,white-rook,58,0,88,51
b79ae5b70de58089ead6e32b235e30d3_jpg.rf.e843446cbb3275d85d46432364a2d867.jpg,416,416,white-bishop,127,140,158,209
b79ae5b70de58089ead6e32b235e30d3_jpg.rf.e843446cbb3275d85d46432364a2d867.jpg,416,416,white-bishop,55,13,84,86
b79ae5b70de58089ead6e32b235e30d3_jpg.rf.e843446cbb3275d85d46432364a2d867.jpg,416,416,white-king,33,119,76,212
b79ae5b70de58089ead6e32b235e30d3_jpg.rf.e843446cbb3275d85d46432364a2d867.jpg,416,416,white-pawn,156,0,183,45
b79ae5b70de58089ead6e32b235e30d3_jpg.rf.e843446cbb3275d85d46432364a2d867.jpg,416,416,white-pawn,94,31,120,82
b79ae5b70de58089ead6e32b235e30d3_jpg.rf.e843446cbb3275d85d46432364a2d867.jpg,416,416,white-pawn,88,107,111,158
b79ae5b70de58089ead6e32b235e30d3_jpg.rf.e843446cbb3275d85d46432364a2d867.jpg,416,416,white-pawn,85,152,112,205
b79ae5b70de58089ead6e32b235e30d3_jpg.rf.e843446cbb3275d85d46432364a2d867.jpg,416,416,white-pawn,127,206,157,262
8de03901c64a80070048ead3fb0d32bd_jpg.rf.e4be065937a901b047ab7894c2fff35a.jpg,416,416,black-rook,358,301,393,360
8de03901c64a80070048ead3fb0d32bd_jpg.rf.e4be065937a901b047ab7894c2fff35a.jpg,416,416,black-king,319,77,354,165
